dinu_pt_loss,epoch,higgs_mass_loss,loss,mae_loss,neg_r2_loss,nu_mass_loss,step,val_dinu_pt_loss,val_higgs_mass_loss,val_loss,val_mae_loss,val_neg_r2_loss,val_nu_mass_loss,val_w0_mass_mae_loss,val_w1_mass_mae_loss,val_w_mass_mmd0_loss,val_w_mass_mmd1_loss,w0_mass_mae_loss,w1_mass_mae_loss,w_mass_mmd0_loss,w_mass_mmd1_loss
,626,,,,,,323531,37.89985275268555,2.9093427658081055,27.89558219909668,26.110620498657227,-0.8117930889129639,0.028020063415169716,18.491147994995117,18.44744300842285,0.07330875843763351,0.07543782144784927,,,,
33.955299377441406,626,6.433985233306885,27.181808471679688,25.831329345703125,-0.8115408420562744,0.027842164039611816,323531,,,,,,,,,,,18.205278396606445,17.902374267578125,0.057070061564445496,0.0554710328578949
,627,,,,,,324047,37.89567184448242,3.3885228633880615,28.228694915771484,26.11604881286621,-0.8110658526420593,0.027961282059550285,18.452625274658203,18.63134765625,0.06808556616306305,0.10796888172626495,,,,
34.02901077270508,627,6.1121063232421875,27.185449600219727,25.845138549804688,-0.8116428256034851,0.02793649397790432,324047,,,,,,,,,,,18.134517669677734,17.97122573852539,0.05784490332007408,0.053847357630729675
,628,,,,,,324563,36.69318771362305,3.647596836090088,28.431482315063477,26.042600631713867,-0.8103690147399902,0.02775447815656662,18.520069122314453,18.2672119140625,0.10114721208810806,0.09792666882276535,,,,
33.79418182373047,628,6.258903503417969,27.191722869873047,25.830312728881836,-0.8113945722579956,0.027858268469572067,324563,,,,,,,,,,,18.14192008972168,17.887136459350586,0.058824583888053894,0.05462646484375
,629,,,,,,325079,37.129207611083984,2.888894557952881,28.130943298339844,26.094388961791992,-0.8120135068893433,0.02828272245824337,18.62253189086914,18.290760040283203,0.10089776664972305,0.06881502270698547,,,,
33.462684631347656,629,6.513584136962891,27.1632137298584,25.801000595092773,-0.8119480609893799,0.0278887040913105,325079,,,,,,,,,,,18.097251892089844,17.779611587524414,0.057727351784706116,0.0557897686958313
,630,,,,,,325595,36.64933395385742,4.3131489753723145,28.11374282836914,26.01728630065918,-0.8129363059997559,0.028104793280363083,18.51066017150879,18.539337158203125,0.10845599323511124,0.06624968349933624,,,,
33.963523864746094,630,6.208456993103027,27.175752639770508,25.825695037841797,-0.8119301199913025,0.027916695922613144,325595,,,,,,,,,,,17.98817253112793,18.01548194885254,0.05639882758259773,0.056105174124240875
,631,,,,,,326111,36.629119873046875,3.8450753688812256,28.133676528930664,26.03215789794922,-0.808210015296936,0.02819013223052025,18.5755615234375,18.35090446472168,0.107463039457798,0.06766316294670105,,,,
33.91694641113281,631,6.326134204864502,27.129337310791016,25.81180191040039,-0.8120766282081604,0.02795395813882351,326111,,,,,,,,,,,18.02107810974121,17.95589828491211,0.05481933429837227,0.05497520789504051
,632,,,,,,326627,36.4380989074707,3.934696674346924,27.990005493164062,25.971214294433594,-0.8119185566902161,0.027900496497750282,18.275880813598633,18.389089584350586,0.07015489786863327,0.09807752817869186,,,,
33.523414611816406,632,6.54226016998291,27.112442016601562,25.7740421295166,-0.8120104074478149,0.027877721935510635,326627,,,,,,,,,,,17.978952407836914,17.84754180908203,0.056077923625707626,0.05545540899038315
,633,,,,,,327143,36.72605895996094,4.224085807800293,27.98197364807129,25.967214584350586,-0.8129289150238037,0.028050435706973076,18.429731369018555,18.21175765991211,0.08906450867652893,0.07883203029632568,,,,
33.47467803955078,633,6.373550891876221,27.090621948242188,25.772506713867188,-0.812168538570404,0.027889203280210495,327143,,,,,,,,,,,17.914743423461914,17.86568832397461,0.055646590888500214,0.05419662967324257
,634,,,,,,327659,35.63075256347656,4.472247123718262,28.55216407775879,25.914066314697266,-0.8131647706031799,0.02801620028913021,18.382471084594727,18.2796630859375,0.10495085269212723,0.11489074677228928,,,,
33.821746826171875,634,6.337640762329102,27.10687255859375,25.76657485961914,-0.8125644326210022,0.02799801155924797,327659,,,,,,,,,,,17.88515281677246,17.83633804321289,0.056961789727211,0.05472948029637337
,635,,,,,,328175,36.667537689208984,4.266457557678223,28.2701473236084,25.960229873657227,-0.8132920861244202,0.02820746786892414,18.297853469848633,18.289968490600586,0.08995813876390457,0.10253524035215378,,,,
33.100013732910156,635,6.600426197052002,27.08463478088379,25.718975067138672,-0.813006579875946,0.028074348345398903,328175,,,,,,,,,,,17.766769409179688,17.754772186279297,0.05832797288894653,0.05547662451863289
,636,,,,,,328691,36.51206588745117,3.1019866466522217,28.400157928466797,26.014997482299805,-0.8126605749130249,0.02824150025844574,18.173606872558594,18.209980010986328,0.12477824836969376,0.07398561388254166,,,,
33.26615524291992,636,6.525269508361816,27.086362838745117,25.742294311523438,-0.8126524686813354,0.028046589344739914,328691,,,,,,,,,,,17.838350296020508,17.716501235961914,0.05683562532067299,0.05516788735985756
,637,,,,,,329207,36.31254196166992,3.7023651599884033,27.80094337463379,25.920698165893555,-0.8138976693153381,0.028308870270848274,17.968896865844727,18.173988342285156,0.08932531625032425,0.06736215204000473,,,,
33.22296905517578,637,6.373275279998779,27.071212768554688,25.709938049316406,-0.8129852414131165,0.028038516640663147,329207,,,,,,,,,,,17.638975143432617,17.686861038208008,0.057836588472127914,0.055604130029678345
,638,,,,,,329723,36.149017333984375,3.9175472259521484,27.424043655395508,25.944433212280273,-0.8123501539230347,0.028066273778676987,17.957334518432617,18.35982322692871,0.06383159011602402,0.059468403458595276,,,,
33.25444412231445,638,6.491225719451904,27.09904670715332,25.70269203186035,-0.8128072619438171,0.027997948229312897,329723,,,,,,,,,,,17.627532958984375,17.64832305908203,0.05956297367811203,0.056798845529556274
,639,,,,,,330239,36.10698318481445,4.283365249633789,28.71457290649414,25.89777946472168,-0.8122210502624512,0.027715906500816345,18.042816162109375,18.158296585083008,0.12153207510709763,0.11320121586322784,,,,
33.301509857177734,639,6.450099468231201,27.03700828552246,25.704391479492188,-0.8122231364250183,0.027870021760463715,330239,,,,,,,,,,,17.571044921875,17.710323333740234,0.057187601923942566,0.05386175215244293
,640,,,,,,330755,36.250736236572266,3.795243501663208,28.389240264892578,25.897891998291016,-0.8125069737434387,0.027965649962425232,17.87565040588379,18.199926376342773,0.10774829983711243,0.09986450523138046,,,,
33.286624908447266,640,6.435460090637207,27.042755126953125,25.69572639465332,-0.8125755786895752,0.027928853407502174,330755,,,,,,,,,,,17.49513816833496,17.746761322021484,0.05634371563792229,0.05591045692563057
,641,,,,,,331271,36.180233001708984,3.476898193359375,28.866331100463867,25.907184600830078,-0.8133034110069275,0.028322841972112656,18.057764053344727,18.20372772216797,0.10352285951375961,0.1430724561214447,,,,
33.016292572021484,641,6.264914512634277,27.004623413085938,25.678701400756836,-0.8130576014518738,0.027994180098176003,331271,,,,,,,,,,,17.586286544799805,17.733259201049805,0.056477922946214676,0.05401623994112015
,642,,,,,,331787,36.396881103515625,3.375551462173462,28.459030151367188,25.891300201416016,-0.8143304586410522,0.02844468504190445,17.76558494567871,18.24658203125,0.08919765800237656,0.12477943301200867,,,,
32.898380279541016,642,6.314813137054443,27.011552810668945,25.6635684967041,-0.8131420016288757,0.02802504040300846,331787,,,,,,,,,,,17.50086784362793,17.614761352539062,0.058300428092479706,0.054031576961278915
,643,,,,,,332303,35.26564407348633,4.205660820007324,27.560815811157227,25.826826095581055,-0.8128858804702759,0.028234543278813362,17.740537643432617,17.986051559448242,0.09075050055980682,0.05374839901924133,,,,
32.6151123046875,643,6.530467510223389,27.00320053100586,25.638538360595703,-0.8135620355606079,0.028065089136362076,332303,,,,,,,,,,,17.3619384765625,17.619243621826172,0.05912449210882187,0.0545981302857399
,644,,,,,,332819,36.02316665649414,3.997485637664795,28.007080078125,25.839889526367188,-0.8134280443191528,0.028080496937036514,17.890966415405273,18.075082778930664,0.10529926419258118,0.07529910653829575,,,,
32.77464294433594,644,6.402826309204102,27.01453971862793,25.636085510253906,-0.8134825229644775,0.028001978993415833,332819,,,,,,,,,,,17.36920166015625,17.558591842651367,0.05905314162373543,0.05581698939204216
,645,,,,,,333335,36.57477951049805,3.4107167720794678,28.61077880859375,25.878568649291992,-0.8125079274177551,0.028173645958304405,17.789661407470703,18.168535232543945,0.11923786997795105,0.1084459125995636,,,,
32.97126770019531,645,6.174910545349121,26.992891311645508,25.643342971801758,-0.8132855296134949,0.028034523129463196,333335,,,,,,,,,,,17.267318725585938,17.650794982910156,0.05726548656821251,0.055196914821863174
,646,,,,,,333851,36.658790588378906,3.211348056793213,27.98167610168457,25.87989044189453,-0.8137775659561157,0.0281765628606081,17.750516891479492,18.060550689697266,0.12177315354347229,0.05337603762745857,,,,
32.83736038208008,646,6.314349174499512,26.964969635009766,25.617300033569336,-0.8134758472442627,0.028065895661711693,333851,,,,,,,,,,,17.292131423950195,17.544570922851562,0.05732894316315651,0.054977864027023315
,647,,,,,,334367,36.006324768066406,3.7005703449249268,28.56437110900879,25.825124740600586,-0.8141080737113953,0.028170621022582054,17.763324737548828,17.80252456665039,0.12284541875123978,0.10542403161525726,,,,
32.90642166137695,647,6.489994525909424,26.975004196166992,25.617704391479492,-0.8133084774017334,0.027926214039325714,334367,,,,,,,,,,,17.26247215270996,17.36041259765625,0.05818101018667221,0.054927900433540344
,648,,,,,,334883,36.16520690917969,4.360597610473633,27.369441986083984,25.83710479736328,-0.8124858140945435,0.027865633368492126,17.903841018676758,17.900253295898438,0.07212910801172256,0.055565234273672104,,,,
32.98115539550781,648,6.546403884887695,26.977752685546875,25.621646881103516,-0.8131874799728394,0.027981285005807877,334883,,,,,,,,,,,17.29817008972168,17.395748138427734,0.05793018639087677,0.05507926642894745
,649,,,,,,335399,35.00143814086914,4.405397891998291,27.22307014465332,25.85300636291504,-0.8051590919494629,0.027620568871498108,17.857744216918945,17.98865509033203,0.055814895778894424,0.05835665017366409,,,,
32.64014434814453,649,6.648294925689697,26.949474334716797,25.585582733154297,-0.8136963844299316,0.027994206175208092,335399,,,,,,,,,,,17.337114334106445,17.47476577758789,0.059064168483018875,0.05459322780370712
,650,,,,,,335915,35.72013473510742,4.332498073577881,28.065523147583008,25.814905166625977,-0.8100078105926514,0.028034014627337456,17.76957130432129,17.95850944519043,0.09824899584054947,0.08930253237485886,,,,
32.3681755065918,650,6.768497467041016,26.929805755615234,25.582530975341797,-0.8139901757240295,0.028029244393110275,335915,,,,,,,,,,,17.323083877563477,17.511079788208008,0.05793002247810364,0.05434241145849228
,651,,,,,,336431,35.931488037109375,3.987746238708496,28.34663963317871,25.897743225097656,-0.803147554397583,0.02839081920683384,17.97711753845215,18.01285171508789,0.13100378215312958,0.07307080179452896,,,,
32.6842041015625,651,6.624274730682373,26.9586124420166,25.60188102722168,-0.8135331273078918,0.02802089788019657,336431,,,,,,,,,,,17.302749633789062,17.53995132446289,0.057695791125297546,0.05536555498838425
,652,,,,,,336947,34.74763870239258,4.544541835784912,28.308488845825195,25.716588973999023,-0.8152443170547485,0.02830992266535759,17.689218521118164,17.88245964050293,0.10552516579627991,0.11046653985977173,,,,
32.65835189819336,652,6.70725154876709,26.927135467529297,25.58612632751465,-0.8140503764152527,0.02809731289744377,336947,,,,,,,,,,,17.263648986816406,17.481897354125977,0.05820740386843681,0.0535447895526886
,653,,,,,,337463,36.762184143066406,4.183749198913574,27.92377471923828,25.880285263061523,-0.8127244710922241,0.027918605133891106,17.758787155151367,18.069917678833008,0.08122383803129196,0.08906732499599457,,,,
32.29197311401367,653,6.701847076416016,26.894060134887695,25.557477951049805,-0.8137457966804504,0.028058599680662155,337463,,,,,,,,,,,17.166332244873047,17.38351058959961,0.05785463750362396,0.05352615937590599
,654,,,,,,337979,36.07703399658203,3.6908438205718994,27.685569763183594,25.800901412963867,-0.813785195350647,0.02822507545351982,17.50023078918457,17.756101608276367,0.09863653779029846,0.05841795355081558,,,,
32.776153564453125,654,6.323361873626709,26.94394874572754,25.580530166625977,-0.8139227628707886,0.028086185455322266,337979,,,,,,,,,,,17.175094604492188,17.361581802368164,0.05850844085216522,0.055110301822423935
,655,,,,,,338495,35.385101318359375,4.045635223388672,27.747011184692383,25.765010833740234,-0.8140240907669067,0.02803993970155716,17.69390106201172,17.88273048400879,0.08611108362674713,0.0790557935833931,,,,
32.55595779418945,655,6.4235944747924805,26.895837783813477,25.55671501159668,-0.8137218356132507,0.027991026639938354,338495,,,,,,,,,,,17.152814865112305,17.342761993408203,0.057838790118694305,0.053755905479192734
,656,,,,,,339011,35.96308517456055,3.988682508468628,27.975635528564453,25.781484603881836,-0.8140131831169128,0.02814861387014389,17.672775268554688,17.837417602539062,0.1092630997300148,0.07358270138502121,,,,
32.32144546508789,656,6.469635009765625,26.87639045715332,25.531740188598633,-0.8139196634292603,0.027950411662459373,339011,,,,,,,,,,,17.1799259185791,17.219709396362305,0.058328334242105484,0.05372554063796997
,657,,,,,,339527,36.41610336303711,3.908215045928955,28.019380569458008,25.793336868286133,-0.8138254880905151,0.02808792144060135,17.560705184936523,18.04636001586914,0.09788621962070465,0.08761587738990784,,,,
32.614707946777344,657,6.505176067352295,26.885061264038086,25.534366607666016,-0.8138872385025024,0.02799372747540474,339527,,,,,,,,,,,17.047487258911133,17.25958824157715,0.05752037838101387,0.05503632873296738
,658,,,,,,340043,35.46853256225586,3.7605438232421875,28.06528091430664,25.74102783203125,-0.8110485076904297,0.02835182100534439,17.558761596679688,17.671030044555664,0.10795830935239792,0.08572994917631149,,,,
32.623863220214844,658,6.398841857910156,26.828826904296875,25.518102645874023,-0.8146042227745056,0.028063539415597916,340043,,,,,,,,,,,16.9753360748291,17.2606143951416,0.05582202225923538,0.053404707461595535
,659,,,,,,340559,35.538761138916016,3.4217734336853027,28.434709548950195,25.735074996948242,-0.8147799372673035,0.028275761753320694,17.496614456176758,17.894596099853516,0.123801589012146,0.10116806626319885,,,,
32.56896209716797,659,6.260920524597168,26.824098587036133,25.507427215576172,-0.8144024610519409,0.028043130412697792,340559,,,,,,,,,,,16.88128662109375,17.21711540222168,0.05644581839442253,0.05327706038951874
,660,,,,,,341075,35.25226974487305,3.7555036544799805,27.559206008911133,25.66410255432129,-0.8162152767181396,0.028447087854146957,17.168787002563477,17.61016845703125,0.09325715154409409,0.0646681860089302,,,,
32.416351318359375,660,6.2511396408081055,26.844568252563477,25.505929946899414,-0.8143339157104492,0.02805468626320362,341075,,,,,,,,,,,16.85688018798828,17.2788028717041,0.05648743733763695,0.05506603792309761
,661,,,,,,341591,35.38648986816406,4.079298973083496,28.16008949279785,25.67864990234375,-0.8157002925872803,0.028353262692689896,17.289268493652344,17.634689331054688,0.09894701838493347,0.10783975571393967,,,,
32.126930236816406,661,6.394026279449463,26.822738647460938,25.483705520629883,-0.8142285943031311,0.027975130826234818,341591,,,,,,,,,,,16.854825973510742,17.14603042602539,0.05622304603457451,0.05536488816142082
,662,,,,,,342107,36.114925384521484,3.623145818710327,28.414045333862305,25.73897361755371,-0.8147916793823242,0.028220945969223976,17.3961238861084,17.75957489013672,0.11546231806278229,0.1074608787894249,,,,
32.199283599853516,662,6.487667083740234,26.804000854492188,25.479595184326172,-0.8146050572395325,0.028050895780324936,342107,,,,,,,,,,,16.845029830932617,17.175851821899414,0.05675071105360985,0.05361410230398178
,663,,,,,,342623,35.40755081176758,3.7366325855255127,29.2556209564209,25.685171127319336,-0.8155425190925598,0.028406666591763496,17.579166412353516,17.665136337280273,0.15041238069534302,0.14712537825107574,,,,
32.1275520324707,663,6.327127456665039,26.794662475585938,25.47478675842285,-0.8142792582511902,0.02799876034259796,342623,,,,,,,,,,,16.872608184814453,17.188274383544922,0.05527745932340622,0.05471145734190941
,664,,,,,,343139,35.35103988647461,5.08120059967041,28.281963348388672,25.76316261291504,-0.8070949912071228,0.027783192694187164,17.70965576171875,17.642717361450195,0.11476793885231018,0.09513107687234879,,,,
31.83154296875,664,6.721593856811523,26.828819274902344,25.454917907714844,-0.8150705099105835,0.028083035722374916,343139,,,,,,,,,,,16.998262405395508,17.103609085083008,0.059259288012981415,0.0552326925098896
,665,,,,,,343655,35.69062042236328,4.031916618347168,28.12689781188965,25.67906951904297,-0.8148983716964722,0.028323782607913017,17.35236930847168,17.59527015686035,0.10909730195999146,0.09488844126462936,,,,
32.32344055175781,665,6.628748893737793,26.789358139038086,25.463754653930664,-0.8148884773254395,0.028155023232102394,343655,,,,,,,,,,,16.890262603759766,17.083698272705078,0.05742662027478218,0.05303972214460373
,666,,,,,,344171,35.370521545410156,4.453597545623779,28.434444427490234,25.670839309692383,-0.8138709664344788,0.02781708538532257,17.18060302734375,17.633544921875,0.1476331651210785,0.08266758173704147,,,,
31.96119499206543,666,6.576913356781006,26.80321502685547,25.436359405517578,-0.8151980638504028,0.028150558471679688,344171,,,,,,,,,,,16.73603057861328,17.09419822692871,0.06000784412026405,0.053898416459560394
,667,,,,,,344687,35.31440734863281,3.7911272048950195,28.59332275390625,25.685523986816406,-0.815138578414917,0.028305228799581528,17.302871704101562,17.825279235839844,0.1319524645805359,0.11036442220211029,,,,
32.264373779296875,667,6.334569931030273,26.787750244140625,25.454015731811523,-0.8151742219924927,0.02810276299715042,344687,,,,,,,,,,,16.717689514160156,17.1932373046875,0.05629716441035271,0.05484665185213089
,668,,,,,,345203,35.72092056274414,3.4649860858917236,28.648393630981445,25.652236938476562,-0.8159844875335693,0.02836945466697216,17.142385482788086,17.58244514465332,0.17102648317813873,0.07865370064973831,,,,
32.19751739501953,668,6.408225059509277,26.747737884521484,25.440752029418945,-0.815048336982727,0.0280777495354414,345203,,,,,,,,,,,16.73935890197754,17.142229080200195,0.056072961539030075,0.05284164100885391
,669,,,,,,345719,35.23456954956055,4.007936954498291,28.01508903503418,25.65017318725586,-0.8156413435935974,0.028294553980231285,17.053197860717773,17.64333152770996,0.11280909180641174,0.08426764607429504,,,,
32.10955810546875,669,6.457163333892822,26.745208740234375,25.427921295166016,-0.8152630925178528,0.028164777904748917,345719,,,,,,,,,,,16.567380905151367,17.130680084228516,0.05694158375263214,0.052831657230854034
,670,,,,,,346235,35.021339416503906,4.364987373352051,28.168487548828125,25.60645866394043,-0.8162187933921814,0.028364408761262894,17.21569061279297,17.527664184570312,0.12254338711500168,0.09096012264490128,,,,
32.10609817504883,670,6.4523186683654785,26.73561668395996,25.40712547302246,-0.8155838251113892,0.028185758739709854,346235,,,,,,,,,,,16.593793869018555,17.016206741333008,0.05670907348394394,0.05399861931800842
,671,,,,,,346751,34.429290771484375,4.737818241119385,27.821653366088867,25.56549835205078,-0.814317524433136,0.02786058373749256,17.213211059570312,17.42464256286621,0.12250316143035889,0.06550955772399902,,,,
31.84883689880371,671,6.468382835388184,26.77792739868164,25.417436599731445,-0.81524658203125,0.02818429097533226,346751,,,,,,,,,,,16.702852249145508,17.150548934936523,0.05766431987285614,0.05570980906486511
,672,,,,,,347267,33.80879211425781,4.9458723068237305,27.862873077392578,25.5447998046875,-0.8160289525985718,0.028326036408543587,17.321001052856445,17.3941650390625,0.09441561996936798,0.09875631332397461,,,,
31.501197814941406,672,6.761271953582764,26.729957580566406,25.381916046142578,-0.8153775930404663,0.028166992589831352,347267,,,,,,,,,,,16.795989990234375,17.029882431030273,0.05845899134874344,0.05387525260448456
,673,,,,,,347783,33.76307678222656,5.1141886711120605,27.97924041748047,25.509065628051758,-0.8153620958328247,0.028047509491443634,17.34717559814453,17.22400665283203,0.11077422648668289,0.09507495164871216,,,,
31.55088233947754,673,6.698458194732666,26.707624435424805,25.36734390258789,-0.8154757618904114,0.02820536121726036,347783,,,,,,,,,,,16.74080467224121,16.923742294311523,0.057855088263750076,0.05383532866835594
,674,,,,,,348299,35.02323532104492,3.6640610694885254,27.801227569580078,25.60633659362793,-0.8164085745811462,0.028462298214435577,17.210796356201172,17.278818130493164,0.12081310898065567,0.062094733119010925,,,,
31.392229080200195,674,6.50924825668335,26.6857967376709,25.354904174804688,-0.8156313300132751,0.028216781094670296,348299,,,,,,,,,,,16.69713592529297,16.80172348022461,0.0582260936498642,0.05268188938498497
,675,,,,,,348815,34.991058349609375,3.917328357696533,28.1331787109375,25.608734130859375,-0.8168476819992065,0.028450004756450653,17.134370803833008,17.5102481842041,0.1153118759393692,0.09505891054868698,,,,
31.869220733642578,675,6.35517692565918,26.70123863220215,25.37647247314453,-0.8155021667480469,0.028125228360295296,348815,,,,,,,,,,,16.575969696044922,16.777374267578125,0.05616217106580734,0.05423543229699135
,676,,,,,,349331,34.541648864746094,3.9010181427001953,28.78816795349121,25.639949798583984,-0.8072331547737122,0.028492819517850876,17.312599182128906,17.66221809387207,0.11769523471593857,0.14465615153312683,,,,
31.723648071289062,676,6.269356727600098,26.664438247680664,25.37016487121582,-0.8161931037902832,0.028294637799263,349331,,,,,,,,,,,16.523061752319336,16.946250915527344,0.05546175315976143,0.05239405110478401
,677,,,,,,349847,34.79595947265625,4.565063953399658,28.119794845581055,25.546777725219727,-0.8168560862541199,0.028479166328907013,17.16905975341797,17.497295379638672,0.09697795659303665,0.11743970215320587,,,,
31.533634185791016,677,6.611368656158447,26.64188575744629,25.34902000427246,-0.8161903619766235,0.02821846678853035,349847,,,,,,,,,,,16.680212020874023,16.877256393432617,0.05467610061168671,0.05306212231516838
,678,,,,,,350363,33.78596115112305,4.382076263427734,27.70891761779785,25.489917755126953,-0.8166630268096924,0.0285542830824852,17.02289581298828,17.22776222229004,0.08038652688264847,0.10453041642904282,,,,
31.4176082611084,678,6.614235877990723,26.68195343017578,25.344268798828125,-0.8162323236465454,0.028217311948537827,350363,,,,,,,,,,,16.622333526611328,16.822587966918945,0.05685821920633316,0.05461452156305313
,679,,,,,,350879,33.93092346191406,4.785031795501709,27.520368576049805,25.501750946044922,-0.8119763731956482,0.028284147381782532,17.07711410522461,17.25311851501465,0.09347834438085556,0.07473984360694885,,,,
31.110044479370117,679,6.71836519241333,26.64435386657715,25.319181442260742,-0.8160161375999451,0.028178241103887558,350879,,,,,,,,,,,16.59124183654785,16.775230407714844,0.056068528443574905,0.054363299161195755
,680,,,,,,351395,33.90058517456055,4.9859795570373535,27.13910675048828,25.47088050842285,-0.8153131604194641,0.028051521629095078,16.81621551513672,17.21319007873535,0.07075601816177368,0.06826235353946686,,,,
30.9604434967041,680,6.876471042633057,26.643428802490234,25.316856384277344,-0.8158481121063232,0.028204983100295067,351395,,,,,,,,,,,16.645559310913086,16.759023666381836,0.0582733117043972,0.05227447301149368
,681,,,,,,351911,33.87504196166992,5.273913383483887,27.549518585205078,25.48548126220703,-0.8151667714118958,0.02791617438197136,16.943870544433594,17.257320404052734,0.0948333889245987,0.07717012614011765,,,,
31.25405502319336,681,6.61262321472168,26.662145614624023,25.335323333740234,-0.8156538009643555,0.028137333691120148,351911,,,,,,,,,,,16.5360050201416,16.8133602142334,0.0562039390206337,0.05436668172478676
,682,,,,,,352427,33.87330627441406,4.96868371963501,27.696001052856445,25.456724166870117,-0.8168932795524597,0.028301887214183807,17.067096710205078,17.1656436920166,0.11545131355524063,0.07115460932254791,,,,
31.201351165771484,682,6.660475254058838,26.6169376373291,25.316816329956055,-0.8162643313407898,0.02823915146291256,352427,,,,,,,,,,,16.437931060791016,16.800228118896484,0.055696502327919006,0.052646249532699585
,683,,,,,,352943,34.898841857910156,4.539682865142822,27.07743263244629,25.536561965942383,-0.8079739212989807,0.02820652350783348,16.710735321044922,17.271333694458008,0.06775585561990738,0.060649700462818146,,,,
31.437530517578125,683,6.478060245513916,26.60773277282715,25.323841094970703,-0.8157680034637451,0.028158726170659065,352943,,,,,,,,,,,16.40156364440918,16.877567291259766,0.055741406977176666,0.051250625401735306
,684,,,,,,353459,34.127235412597656,4.3494977951049805,28.059091567993164,25.472835540771484,-0.8168944120407104,0.02840142883360386,16.938730239868164,17.215463638305664,0.11920954287052155,0.09631098806858063,,,,
31.491579055786133,684,6.579061508178711,26.616626739501953,25.30122947692871,-0.8161605000495911,0.028181089088320732,353459,,,,,,,,,,,16.392227172851562,16.762807846069336,0.056527476757764816,0.05308711528778076
,685,,,,,,353975,33.611968994140625,4.645786762237549,27.42326545715332,25.471582412719727,-0.8079772591590881,0.02842857874929905,16.742860794067383,17.214111328125,0.10870996862649918,0.05393128842115402,,,,
31.24982261657715,685,6.657208442687988,26.610403060913086,25.289522171020508,-0.8164018392562866,0.028172967955470085,353975,,,,,,,,,,,16.292264938354492,16.73042869567871,0.055959977209568024,0.05411428585648537
,686,,,,,,354491,34.62967300415039,4.359796524047852,27.460817337036133,25.50345230102539,-0.8157021403312683,0.028042646124958992,16.707462310791016,17.240156173706055,0.08961030095815659,0.07350292056798935,,,,
31.26948356628418,686,6.688685894012451,26.562387466430664,25.274961471557617,-0.8164350986480713,0.028158584609627724,354491,,,,,,,,,,,16.28936004638672,16.736080169677734,0.05407382547855377,0.05321159586310387
,687,,,,,,355007,34.39213943481445,4.4959492683410645,28.502689361572266,25.44274139404297,-0.8177772164344788,0.028525061905384064,16.819196701049805,17.04654884338379,0.14739905297756195,0.10759659856557846,,,,
31.483745574951172,687,6.521663188934326,26.572263717651367,25.280271530151367,-0.8167219161987305,0.028274310752749443,355007,,,,,,,,,,,16.251855850219727,16.675870895385742,0.054807793349027634,0.05285784602165222
,688,,,,,,355523,34.095088958740234,4.452029228210449,27.403045654296875,25.45998764038086,-0.8160260915756226,0.02808963693678379,16.65719223022461,17.169849395751953,0.055408746004104614,0.10651259124279022,,,,
31.253171920776367,688,6.792779445648193,26.56513214111328,25.258872985839844,-0.8169126510620117,0.028251752257347107,355523,,,,,,,,,,,16.27069664001465,16.630205154418945,0.05489285662770271,0.05396414175629616
,689,,,,,,356039,33.84754180908203,4.643556594848633,28.694786071777344,25.421598434448242,-0.8174722790718079,0.028443647548556328,16.721229553222656,17.268482208251953,0.1187903881072998,0.1539756804704666,,,,
31.003782272338867,689,7.002211093902588,26.535537719726562,25.23822021484375,-0.8168321847915649,0.028249481692910194,356039,,,,,,,,,,,16.297945022583008,16.601696014404297,0.05471358075737953,0.05339504033327103
,690,,,,,,356555,33.711097717285156,4.665934085845947,27.343305587768555,25.39895248413086,-0.8182014226913452,0.028497930616140366,16.703556060791016,16.88209342956543,0.11203332245349884,0.0499955415725708,,,,
31.1174259185791,690,6.821984767913818,26.520118713378906,25.239774703979492,-0.816800057888031,0.028245605528354645,356555,,,,,,,,,,,16.191875457763672,16.606155395507812,0.055644843727350235,0.05105024576187134
,691,,,,,,357071,33.21247863769531,4.541627407073975,28.290462493896484,25.339984893798828,-0.819930374622345,0.028908949345350266,16.782230377197266,16.77467918395996,0.13748593628406525,0.10838784277439117,,,,
31.1157283782959,691,6.893088340759277,26.538776397705078,25.237323760986328,-0.8164744973182678,0.02822881005704403,357071,,,,,,,,,,,16.23400115966797,16.425508499145508,0.05571736395359039,0.052739329636096954
,692,,,,,,357587,33.30662536621094,4.776933670043945,27.765270233154297,25.356990814208984,-0.8177317380905151,0.028333306312561035,16.580801010131836,16.953872680664062,0.11937791109085083,0.08131162822246552,,,,
30.826120376586914,692,6.862926006317139,26.51608657836914,25.212038040161133,-0.8170950412750244,0.02820095233619213,357587,,,,,,,,,,,16.183202743530273,16.44110679626465,0.0558897964656353,0.05277981609106064
,693,,,,,,358103,32.769039154052734,5.23527717590332,27.387042999267578,25.299415588378906,-0.8185122609138489,0.028470003977417946,16.582233428955078,16.649700164794922,0.11652679741382599,0.057442557066679,,,,
30.792953491210938,693,6.770589828491211,26.523605346679688,25.20091438293457,-0.817058265209198,0.02824036218225956,358103,,,,,,,,,,,16.109350204467773,16.428247451782227,0.05744362995028496,0.052780743688344955
,694,,,,,,358619,33.27094268798828,5.361954212188721,27.441936492919922,25.340362548828125,-0.8178215622901917,0.028436098247766495,16.41239356994629,16.943782806396484,0.07528359442949295,0.09984738379716873,,,,
